gate_type,delay_ps,tpHL_ps,tpLH_ps,power_mW,pdp,vdd,temp,cload,deck_file,output_file,static_input,static_state,switching_input,width_inv,width_n,width_n1,width_n2,width_n3,width_n4,width_p,width_p1,width_p2,width_p3,width_p4
nor2,228.8308,50.2576,228.8308,0.006122,1.400902,1.674,-30.5,16.51,spice/generated/nor2_0239.cir,spice/outputs/nor2_0239_output.txt,b,0,a,,,1.585,1.094,,,,1.194,1.71,,
nor2,101.3589,18.9312,101.3589,0.001647,0.166938,1.747,-32.5,2.31,spice/generated/nor2_0240.cir,spice/outputs/nor2_0240_output.txt,a,0,b,,,1.991,1.902,,,,1.017,0.596,,
nor2,151.7312,51.5756,151.7312,0.002686,0.40755,1.419,27.5,8.99,spice/generated/nor2_0241.cir,spice/outputs/nor2_0241_output.txt,a,0,b,,,1.967,1.469,,,,1.653,1.649,,
nor2,103.7748,25.4642,103.7748,0.001935,0.200804,1.669,111.3,3.53,spice/generated/nor2_0242.cir,spice/outputs/nor2_0242_output.txt,a,0,b,,,1.946,1.812,,,,1.066,0.62,,
nor2,299.4363,55.3134,299.4363,0.004087,1.223796,1.471,123.8,15.37,spice/generated/nor2_0243.cir,spice/outputs/nor2_0243_output.txt,a,0,b,,,1.968,1.752,,,,1.09,0.691,,
nor2,89.1202,44.6376,89.1202,0.002386,0.212641,1.678,78.7,3.95,spice/generated/nor2_0244.cir,spice/outputs/nor2_0244_output.txt,b,0,a,,,0.844,1.191,,,,1.136,1.069,,
nor2,220.1753,59.6444,220.1753,0.00909,2.001393,1.962,79.6,17.79,spice/generated/nor2_0245.cir,spice/outputs/nor2_0245_output.txt,b,0,a,,,1.129,1.649,,,,0.669,1.714,,
nor2,150.5638,39.4771,150.5638,0.002447,0.36843,1.544,-28.9,5.65,spice/generated/nor2_0246.cir,spice/outputs/nor2_0246_output.txt,b,0,a,,,1.508,1.808,,,,1.391,1.17,,
nor2,130.5002,40.3242,130.5002,0.002668,0.348175,1.641,-1.3,6.5,spice/generated/nor2_0247.cir,spice/outputs/nor2_0247_output.txt,a,0,b,,,0.585,1.256,,,,0.826,1.796,,
nor2,141.2251,35.6468,141.2251,0.004636,0.65472,1.746,87.5,10.9,spice/generated/nor2_0248.cir,spice/outputs/nor2_0248_output.txt,a,0,b,,,1.814,1.979,,,,1.728,0.855,,
nor2,127.3162,44.4551,127.3162,0.00343,0.436695,1.58,-29.9,9.12,spice/generated/nor2_0249.cir,spice/outputs/nor2_0249_output.txt,a,0,b,,,1.867,1.439,,,,1.923,1.82,,
nor2,189.6166,47.9614,189.6166,0.002463,0.467026,1.428,16.8,8.76,spice/generated/nor2_0250.cir,spice/outputs/nor2_0250_output.txt,a,0,b,,,1.287,1.544,,,,1.465,1.072,,
nor2,191.6321,78.9414,191.6321,0.005934,1.137145,1.626,84.5,16.31,spice/generated/nor2_0251.cir,spice/outputs/nor2_0251_output.txt,b,0,a,,,0.951,1.561,,,,1.21,1.774,,
nor2,175.6694,66.9437,175.6694,0.004878,0.856915,1.737,119.7,13.29,spice/generated/nor2_0252.cir,spice/outputs/nor2_0252_output.txt,a,0,b,,,0.864,0.805,,,,1.336,0.701,,
nor2,157.0533,52.1968,157.0533,0.006157,0.966977,1.908,-24.7,12.46,spice/generated/nor2_0253.cir,spice/outputs/nor2_0253_output.txt,b,0,a,,,0.903,1.511,,,,1.587,0.786,,
nor2,123.854,52.9747,123.854,0.003032,0.375525,1.513,85.7,7.33,spice/generated/nor2_0254.cir,spice/outputs/nor2_0254_output.txt,b,0,a,,,1.219,1.804,,,,1.586,1.338,,
nor2,208.5934,53.2772,208.5934,0.004698,0.979972,1.527,-8.6,14.22,spice/generated/nor2_0255.cir,spice/outputs/nor2_0255_output.txt,b,0,a,,,1.631,1.872,,,,1.612,1.62,,
nor2,149.372,36.5618,149.372,0.002658,0.397031,1.638,-0.5,6.86,spice/generated/nor2_0256.cir,spice/outputs/nor2_0256_output.txt,a,0,b,,,1.199,1.473,,,,0.982,0.925,,
nor2,278.7918,50.0194,278.7918,0.006647,1.853129,1.708,42.1,18.37,spice/generated/nor2_0257.cir,spice/outputs/nor2_0257_output.txt,a,0,b,,,1.204,1.76,,,,0.648,1.972,,
nor2,152.7082,49.9862,152.7082,0.004014,0.612971,1.588,-32.5,12.1,spice/generated/nor2_0258.cir,spice/outputs/nor2_0258_output.txt,a,0,b,,,0.524,1.33,,,,1.796,1.612,,
nor2,343.2789,62.2721,343.2789,0.005489,1.884258,1.577,-7.6,18.93,spice/generated/nor2_0259.cir,spice/outputs/nor2_0259_output.txt,a,0,b,,,0.869,1.326,,,,0.845,1.355,,
nor2,165.8792,69.9321,165.8792,0.005419,0.898899,1.554,95.6,16.1,spice/generated/nor2_0260.cir,spice/outputs/nor2_0260_output.txt,b,0,a,,,1.236,0.752,,,,1.95,1.463,,
nor2,253.6891,47.4447,253.6891,0.003681,0.93383,1.484,50.2,10.95,spice/generated/nor2_0261.cir,spice/outputs/nor2_0261_output.txt,b,0,a,,,1.985,1.936,,,,0.776,1.834,,
nor2,130.2422,39.0096,130.2422,0.007929,1.03269,1.967,70.3,14.44,spice/generated/nor2_0262.cir,spice/outputs/nor2_0262_output.txt,b,0,a,,,1.764,0.847,,,,1.647,1.119,,
nor2,342.552,48.8236,342.552,0.004315,1.478112,1.531,35.2,13.53,spice/generated/nor2_0263.cir,spice/outputs/nor2_0263_output.txt,b,0,a,,,1.901,1.869,,,,0.591,1.457,,
nor2,118.9131,28.3484,118.9131,0.000809,0.096201,1.404,51.0,1.33,spice/generated/nor2_0264.cir,spice/outputs/nor2_0264_output.txt,a,0,b,,,0.912,1.966,,,,0.518,1.294,,
nor2,186.1494,55.8373,186.1494,0.00478,0.889794,1.884,110.1,11.0,spice/generated/nor2_0265.cir,spice/outputs/nor2_0265_output.txt,a,0,b,,,0.723,0.788,,,,0.661,0.644,,
nor2,141.9015,41.4853,141.9015,0.002411,0.342125,1.56,25.5,5.29,spice/generated/nor2_0266.cir,spice/outputs/nor2_0266_output.txt,b,0,a,,,1.348,1.985,,,,1.06,1.109,,
nor2,60.5118,28.4667,60.5118,0.001976,0.119571,1.792,101.6,2.07,spice/generated/nor2_0267.cir,spice/outputs/nor2_0267_output.txt,b,0,a,,,1.069,1.329,,,,1.639,0.64,,
nor2,178.5652,66.0744,178.5652,0.008532,1.523518,1.822,-26.4,19.5,spice/generated/nor2_0268.cir,spice/outputs/nor2_0268_output.txt,b,0,a,,,0.997,1.966,,,,1.768,1.467,,
nor2,164.3272,48.758,164.3272,0.004352,0.715152,1.538,108.7,14.0,spice/generated/nor2_0269.cir,spice/outputs/nor2_0269_output.txt,a,0,b,,,0.907,1.886,,,,1.538,1.35,,
nor2,183.1745,33.7416,183.1745,0.006255,1.145756,1.94,53.0,12.15,spice/generated/nor2_0270.cir,spice/outputs/nor2_0270_output.txt,a,0,b,,,0.972,1.942,,,,0.549,1.893,,
nor2,116.6304,35.5023,116.6304,0.006104,0.711912,1.957,9.4,11.27,spice/generated/nor2_0271.cir,spice/outputs/nor2_0271_output.txt,a,0,b,,,1.774,1.516,,,,1.346,1.35,,
nor2,50.9636,15.8413,50.9636,0.002171,0.110642,1.853,-16.9,2.02,spice/generated/nor2_0272.cir,spice/outputs/nor2_0272_output.txt,a,0,b,,,1.251,1.961,,,,1.983,1.586,,
nor2,147.4678,36.4239,147.4678,0.002622,0.386661,1.539,-27.5,7.2,spice/generated/nor2_0273.cir,spice/outputs/nor2_0273_output.txt,a,0,b,,,1.393,1.953,,,,1.408,1.421,,
nor2,155.7722,58.5992,155.7722,0.005441,0.847557,1.87,34.3,12.13,spice/generated/nor2_0274.cir,spice/outputs/nor2_0274_output.txt,a,0,b,,,1.063,0.779,,,,0.842,1.33,,
nor2,190.3757,111.611,190.3757,0.004123,0.784919,1.451,62.1,14.52,spice/generated/nor2_0275.cir,spice/outputs/nor2_0275_output.txt,b,0,a,,,0.623,0.731,,,,1.697,1.57,,
nor2,160.7057,37.6271,160.7057,0.003029,0.486778,1.844,12.3,6.13,spice/generated/nor2_0276.cir,spice/outputs/nor2_0276_output.txt,b,0,a,,,0.962,1.04,,,,0.66,0.508,,
nor2,198.8021,85.6859,198.8021,0.002997,0.59581,1.452,31.1,11.53,spice/generated/nor2_0277.cir,spice/outputs/nor2_0277_output.txt,a,0,b,,,0.655,0.634,,,,1.335,1.269,,
nor2,205.2801,46.5041,205.2801,0.009444,1.938665,1.918,-38.0,19.86,spice/generated/nor2_0278.cir,spice/outputs/nor2_0278_output.txt,b,0,a,,,1.587,1.339,,,,1.121,1.669,,
nor2,76.0013,23.127,76.0013,0.001425,0.108302,1.743,-12.0,2.2,spice/generated/nor2_0279.cir,spice/outputs/nor2_0279_output.txt,a,0,b,,,0.952,1.24,,,,1.071,0.708,,
nor2,183.4771,42.2424,183.4771,0.003819,0.700699,1.566,9.5,10.42,spice/generated/nor2_0280.cir,spice/outputs/nor2_0280_output.txt,b,0,a,,,1.916,1.581,,,,1.674,1.042,,
nor2,410.9033,62.4626,410.9033,0.00569,2.33804,1.675,-17.6,17.38,spice/generated/nor2_0281.cir,spice/outputs/nor2_0281_output.txt,a,0,b,,,1.762,1.07,,,,0.51,1.094,,
nor2,167.6679,110.9525,167.6679,0.006591,1.105099,1.601,94.6,19.0,spice/generated/nor2_0282.cir,spice/outputs/nor2_0282_output.txt,b,0,a,,,0.704,0.981,,,,1.789,1.961,,
nor2,302.979,52.4757,302.979,0.006774,2.05238,1.687,-10.7,19.39,spice/generated/nor2_0283.cir,spice/outputs/nor2_0283_output.txt,b,0,a,,,1.602,1.449,,,,1.097,0.979,,
nor2,274.3269,52.5722,274.3269,0.006332,1.737038,1.596,6.2,19.95,spice/generated/nor2_0284.cir,spice/outputs/nor2_0284_output.txt,b,0,a,,,1.898,0.8,,,,1.679,1.048,,
nor2,87.6939,33.764,87.6939,0.004069,0.356826,1.809,50.8,6.54,spice/generated/nor2_0285.cir,spice/outputs/nor2_0285_output.txt,b,0,a,,,1.563,1.158,,,,1.93,1.192,,
nor2,139.4316,60.291,139.4316,0.006272,0.874515,1.891,91.3,13.51,spice/generated/nor2_0286.cir,spice/outputs/nor2_0286_output.txt,a,0,b,,,1.45,0.863,,,,1.114,1.249,,
nor2,163.8136,51.4642,163.8136,0.007954,1.302973,1.873,-27.8,18.49,spice/generated/nor2_0287.cir,spice/outputs/nor2_0287_output.txt,a,0,b,,,1.101,1.26,,,,1.986,1.219,,
nor2,74.0479,34.0123,74.0479,0.002563,0.189785,1.726,90.5,2.61,spice/generated/nor2_0288.cir,spice/outputs/nor2_0288_output.txt,b,0,a,,,1.305,1.457,,,,1.039,1.843,,
nor2,160.303,34.4294,160.303,0.003814,0.611396,1.795,18.6,8.59,spice/generated/nor2_0289.cir,spice/outputs/nor2_0289_output.txt,a,0,b,,,1.975,1.516,,,,1.47,0.566,,
nor2,225.6651,41.8872,225.6651,0.006175,1.393482,1.979,31.0,12.03,spice/generated/nor2_0290.cir,spice/outputs/nor2_0290_output.txt,b,0,a,,,1.266,1.278,,,,0.516,0.888,,
nor2,62.131,29.6419,62.131,0.001793,0.111401,1.667,24.5,1.47,spice/generated/nor2_0291.cir,spice/outputs/nor2_0291_output.txt,b,0,a,,,1.251,1.017,,,,1.659,1.383,,
nor2,175.3431,44.0984,175.3431,0.003209,0.562676,1.577,111.9,7.52,spice/generated/nor2_0292.cir,spice/outputs/nor2_0292_output.txt,b,0,a,,,1.595,1.022,,,,0.629,1.747,,
nor2,86.3748,29.5765,86.3748,0.001737,0.150033,1.713,17.5,1.85,spice/generated/nor2_0293.cir,spice/outputs/nor2_0293_output.txt,b,0,a,,,1.179,0.601,,,,0.646,1.583,,
nor2,341.4445,50.0419,341.4445,0.003124,1.066673,1.414,16.6,10.8,spice/generated/nor2_0294.cir,spice/outputs/nor2_0294_output.txt,b,0,a,,,1.895,1.611,,,,0.664,1.7,,
nor2,176.5267,74.7758,176.5267,0.004422,0.780601,1.599,30.4,13.49,spice/generated/nor2_0295.cir,spice/outputs/nor2_0295_output.txt,a,0,b,,,1.445,0.78,,,,1.193,1.697,,
nor2,163.3755,52.2736,163.3755,0.001897,0.309923,1.418,61.3,4.91,spice/generated/nor2_0296.cir,spice/outputs/nor2_0296_output.txt,b,0,a,,,1.083,1.557,,,,0.796,1.388,,
nor2,152.5807,73.5709,152.5807,0.005178,0.790063,1.746,91.9,13.74,spice/generated/nor2_0297.cir,spice/outputs/nor2_0297_output.txt,a,0,b,,,0.796,0.671,,,,1.305,1.049,,
nor2,180.1409,57.6809,180.1409,0.006789,1.222977,1.717,65.5,17.06,spice/generated/nor2_0298.cir,spice/outputs/nor2_0298_output.txt,b,0,a,,,1.381,1.022,,,,1.395,1.417,,
nor2,57.3595,34.6973,57.3595,0.00231,0.1325,1.888,76.5,3.24,spice/generated/nor2_0299.cir,spice/outputs/nor2_0299_output.txt,a,0,b,,,0.627,0.701,,,,0.946,1.422,,
nor2,250.9141,50.0961,250.9141,0.002605,0.653631,1.47,21.6,9.04,spice/generated/nor2_0300.cir,spice/outputs/nor2_0300_output.txt,a,0,b,,,1.395,1.362,,,,0.712,1.083,,
nor2,56.8091,31.18,56.8091,0.002633,0.149578,1.781,74.4,3.67,spice/generated/nor2_0301.cir,spice/outputs/nor2_0301_output.txt,a,0,b,,,1.332,1.234,,,,1.468,2.0,,
nor2,71.2756,49.8318,71.2756,0.004885,0.348181,1.905,62.2,8.29,spice/generated/nor2_0302.cir,spice/outputs/nor2_0302_output.txt,a,0,b,,,1.227,0.793,,,,1.798,1.928,,
nor2,194.2285,85.6453,194.2285,0.005693,1.105743,1.645,41.1,16.12,spice/generated/nor2_0303.cir,spice/outputs/nor2_0303_output.txt,b,0,a,,,0.751,1.348,,,,1.565,1.166,,
nor2,293.2402,62.3974,293.2402,0.004841,1.419576,1.575,5.4,15.55,spice/generated/nor2_0304.cir,spice/outputs/nor2_0304_output.txt,b,0,a,,,1.186,1.614,,,,1.306,0.752,,
nor2,159.1838,45.7243,159.1838,0.006199,0.98678,1.744,4.2,15.44,spice/generated/nor2_0305.cir,spice/outputs/nor2_0305_output.txt,a,0,b,,,1.313,1.635,,,,1.315,1.986,,
nor2,262.0026,81.4615,262.0026,0.007221,1.891921,1.728,123.3,19.99,spice/generated/nor2_0306.cir,spice/outputs/nor2_0306_output.txt,a,0,b,,,1.627,0.947,,,,0.654,1.745,,
nor2,122.2629,35.437,122.2629,0.002114,0.258464,1.558,102.3,4.99,spice/generated/nor2_0307.cir,spice/outputs/nor2_0307_output.txt,a,0,b,,,0.676,1.718,,,,0.63,1.798,,
nor2,157.3641,41.8259,157.3641,0.007794,1.226496,1.917,60.7,16.3,spice/generated/nor2_0308.cir,spice/outputs/nor2_0308_output.txt,a,0,b,,,1.677,1.72,,,,1.142,1.424,,
nor2,261.3076,79.3489,261.3076,0.007291,1.905194,1.719,58.5,19.1,spice/generated/nor2_0309.cir,spice/outputs/nor2_0309_output.txt,b,0,a,,,0.939,1.359,,,,0.753,1.969,,
nor2,317.9634,79.0351,317.9634,0.003893,1.237832,1.481,83.8,14.33,spice/generated/nor2_0310.cir,spice/outputs/nor2_0310_output.txt,b,0,a,,,0.916,1.484,,,,1.117,0.589,,
nor2,130.9826,57.5362,130.9826,0.003975,0.520656,1.55,77.4,11.97,spice/generated/nor2_0311.cir,spice/outputs/nor2_0311_output.txt,a,0,b,,,1.514,1.234,,,,1.743,1.642,,
nor2,241.431,56.7803,241.431,0.006035,1.457036,1.777,21.9,15.25,spice/generated/nor2_0312.cir,spice/outputs/nor2_0312_output.txt,a,0,b,,,1.653,1.104,,,,0.613,1.692,,
nor2,189.5728,102.6914,189.5728,0.00665,1.260659,1.673,40.5,19.47,spice/generated/nor2_0313.cir,spice/outputs/nor2_0313_output.txt,a,0,b,,,1.771,0.64,,,,1.373,1.803,,
nor2,81.3813,37.6274,81.3813,0.004499,0.366134,1.91,91.3,7.13,spice/generated/nor2_0314.cir,spice/outputs/nor2_0314_output.txt,a,0,b,,,1.737,1.242,,,,1.097,1.952,,
nor2,74.3382,37.1417,74.3382,0.001719,0.127787,1.603,55.4,1.92,spice/generated/nor2_0315.cir,spice/outputs/nor2_0315_output.txt,b,0,a,,,1.016,1.524,,,,1.349,1.228,,
nor2,290.4413,66.5813,290.4413,0.007507,2.180343,1.776,98.1,19.84,spice/generated/nor2_0316.cir,spice/outputs/nor2_0316_output.txt,a,0,b,,,0.737,1.185,,,,0.524,1.894,,
nor2,149.9567,36.4548,149.9567,0.002255,0.338152,1.521,73.6,6.21,spice/generated/nor2_0317.cir,spice/outputs/nor2_0317_output.txt,a,0,b,,,0.738,1.899,,,,0.698,1.475,,
nor2,240.5173,64.5334,240.5173,0.004412,1.061162,1.55,21.4,14.29,spice/generated/nor2_0318.cir,spice/outputs/nor2_0318_output.txt,b,0,a,,,1.095,0.958,,,,1.856,0.748,,
nor2,256.4076,43.3833,256.4076,0.003676,0.942554,1.658,-25.0,10.87,spice/generated/nor2_0319.cir,spice/outputs/nor2_0319_output.txt,a,0,b,,,0.617,1.391,,,,0.643,0.82,,
nor2,63.1911,48.9264,63.1911,0.001173,0.074123,1.406,74.8,2.35,spice/generated/nor2_0320.cir,spice/outputs/nor2_0320_output.txt,a,0,b,,,1.133,0.698,,,,1.726,1.982,,
nor2,374.7284,87.0032,374.7284,0.004249,1.592221,1.454,93.0,16.45,spice/generated/nor2_0321.cir,spice/outputs/nor2_0321_output.txt,b,0,a,,,0.949,1.074,,,,0.655,1.051,,
nor2,155.3881,38.3899,155.3881,0.003866,0.60073,1.785,71.7,7.67,spice/generated/nor2_0322.cir,spice/outputs/nor2_0322_output.txt,b,0,a,,,1.415,0.746,,,,0.603,1.345,,
nor2,82.255,23.6637,82.255,0.002475,0.203581,1.777,-15.0,2.91,spice/generated/nor2_0323.cir,spice/outputs/nor2_0323_output.txt,b,0,a,,,1.79,0.63,,,,1.118,1.53,,
nor2,57.5502,28.7763,57.5502,0.001686,0.09703,1.754,23.4,2.6,spice/generated/nor2_0324.cir,spice/outputs/nor2_0324_output.txt,a,0,b,,,0.71,0.915,,,,1.945,0.972,,
nor2,93.2471,42.8115,93.2471,0.005418,0.505213,1.867,73.9,10.68,spice/generated/nor2_0325.cir,spice/outputs/nor2_0325_output.txt,a,0,b,,,0.952,1.277,,,,1.772,1.488,,
nor2,148.4801,53.1823,148.4801,0.004045,0.600602,1.577,-31.0,10.49,spice/generated/nor2_0326.cir,spice/outputs/nor2_0326_output.txt,b,0,a,,,1.242,0.669,,,,1.847,1.932,,
nor2,95.4293,41.6553,95.4293,0.00518,0.494324,1.717,121.3,11.8,spice/generated/nor2_0327.cir,spice/outputs/nor2_0327_output.txt,a,0,b,,,0.698,1.791,,,,1.98,1.901,,
nor2,64.6901,40.7696,64.6901,0.001972,0.127569,1.728,-11.5,1.26,spice/generated/nor2_0328.cir,spice/outputs/nor2_0328_output.txt,b,0,a,,,0.609,1.381,,,,1.207,1.981,,
nor2,205.261,53.1956,205.261,0.002457,0.504326,1.424,-30.0,8.89,spice/generated/nor2_0329.cir,spice/outputs/nor2_0329_output.txt,a,0,b,,,1.443,1.252,,,,1.684,1.26,,
nor2,132.1108,51.5294,132.1108,0.001891,0.249822,1.449,48.5,4.86,spice/generated/nor2_0330.cir,spice/outputs/nor2_0330_output.txt,b,0,a,,,0.965,1.267,,,,1.424,0.916,,
nor2,155.5808,49.1704,155.5808,0.006052,0.941575,1.722,24.5,14.27,spice/generated/nor2_0331.cir,spice/outputs/nor2_0331_output.txt,b,0,a,,,1.522,0.599,,,,1.451,1.752,,
nor2,367.3458,61.5192,367.3458,0.003897,1.431547,1.435,-25.8,15.09,spice/generated/nor2_0332.cir,spice/outputs/nor2_0332_output.txt,b,0,a,,,1.413,0.964,,,,1.152,1.18,,
nor2,272.5327,66.512,272.5327,0.004146,1.129921,1.472,76.8,15.88,spice/generated/nor2_0333.cir,spice/outputs/nor2_0333_output.txt,a,0,b,,,1.93,1.285,,,,1.552,0.746,,
nor2,85.416,27.2622,85.416,0.001055,0.090114,1.5,-19.1,1.56,spice/generated/nor2_0334.cir,spice/outputs/nor2_0334_output.txt,a,0,b,,,1.83,1.657,,,,1.672,0.903,,
nor2,134.9325,45.7715,134.9325,0.002712,0.365937,1.563,-29.5,7.84,spice/generated/nor2_0335.cir,spice/outputs/nor2_0335_output.txt,a,0,b,,,0.616,1.183,,,,1.568,1.365,,
nor2,92.2117,20.7985,92.2117,0.003079,0.28392,1.916,-12.5,3.19,spice/generated/nor2_0336.cir,spice/outputs/nor2_0336_output.txt,b,0,a,,,1.841,1.511,,,,0.736,1.66,,
nor2,345.794,89.7337,345.794,0.004636,1.603101,1.426,102.4,18.69,spice/generated/nor2_0337.cir,spice/outputs/nor2_0337_output.txt,b,0,a,,,1.074,0.725,,,,0.867,1.208,,
nor2,144.5595,58.3425,144.5595,0.005611,0.811123,1.732,110.8,14.69,spice/generated/nor2_0338.cir,spice/outputs/nor2_0338_output.txt,a,0,b,,,0.983,1.124,,,,1.611,1.129,,
nor2,156.7559,69.6007,156.7559,0.005557,0.871093,1.896,54.3,10.8,spice/generated/nor2_0339.cir,spice/outputs/nor2_0339_output.txt,b,0,a,,,0.579,0.835,,,,0.679,1.51,,
nor2,153.5473,31.4082,153.5473,0.006264,0.96182,1.972,-28.6,11.51,spice/generated/nor2_0340.cir,spice/outputs/nor2_0340_output.txt,b,0,a,,,1.767,0.991,,,,1.198,0.923,,
nor2,208.7705,87.0366,208.7705,0.006571,1.371831,1.621,8.1,19.47,spice/generated/nor2_0341.cir,spice/outputs/nor2_0341_output.txt,b,0,a,,,0.864,1.052,,,,1.677,1.609,,
nor2,149.9829,34.8464,149.9829,0.005392,0.808708,1.839,50.2,11.29,spice/generated/nor2_0342.cir,spice/outputs/nor2_0342_output.txt,b,0,a,,,1.899,0.536,,,,1.694,0.726,,
nor2,110.4566,34.7448,110.4566,0.006737,0.744146,1.971,-39.8,11.07,spice/generated/nor2_0343.cir,spice/outputs/nor2_0343_output.txt,b,0,a,,,1.591,0.656,,,,1.486,1.774,,
nor2,87.7147,54.6039,87.7147,0.002228,0.195428,1.652,118.6,5.4,spice/generated/nor2_0344.cir,spice/outputs/nor2_0344_output.txt,a,0,b,,,0.92,0.566,,,,1.959,0.714,,
nor2,207.9901,80.5463,207.9901,0.006757,1.405389,1.821,21.5,16.58,spice/generated/nor2_0345.cir,spice/outputs/nor2_0345_output.txt,b,0,a,,,0.643,0.7,,,,1.962,0.627,,
nor2,269.5016,44.3021,269.5016,0.006691,1.803235,1.755,-29.7,18.59,spice/generated/nor2_0346.cir,spice/outputs/nor2_0346_output.txt,a,0,b,,,0.938,1.776,,,,1.494,0.696,,
nor2,202.7972,85.9532,202.7972,0.006547,1.327713,1.82,81.3,15.82,spice/generated/nor2_0347.cir,spice/outputs/nor2_0347_output.txt,b,0,a,,,0.612,0.804,,,,0.977,0.908,,
nor2,145.5955,33.8571,145.5955,0.001842,0.268187,1.493,-12.9,4.95,spice/generated/nor2_0348.cir,spice/outputs/nor2_0348_output.txt,a,0,b,,,1.304,1.947,,,,1.199,1.11,,
nor2,216.7769,66.261,216.7769,0.005016,1.087353,1.678,100.7,12.46,spice/generated/nor2_0349.cir,spice/outputs/nor2_0349_output.txt,b,0,a,,,0.956,1.557,,,,0.636,1.711,,
nor2,225.5733,44.9563,225.5733,0.006095,1.374869,1.902,14.1,13.87,spice/generated/nor2_0350.cir,spice/outputs/nor2_0350_output.txt,a,0,b,,,1.034,1.27,,,,0.637,0.872,,
nor2,59.0385,27.5402,59.0385,0.003298,0.194709,1.892,-11.3,2.8,spice/generated/nor2_0351.cir,spice/outputs/nor2_0351_output.txt,b,0,a,,,1.334,1.325,,,,1.928,1.782,,
nor2,277.1361,71.6692,277.1361,0.007183,1.990669,1.882,-16.9,16.65,spice/generated/nor2_0352.cir,spice/outputs/nor2_0352_output.txt,a,0,b,,,1.974,0.696,,,,0.518,1.746,,
nor2,283.3216,49.3108,283.3216,0.008248,2.336837,1.812,114.7,19.95,spice/generated/nor2_0353.cir,spice/outputs/nor2_0353_output.txt,b,0,a,,,1.876,0.612,,,,0.626,1.379,,
nor2,56.9259,24.5649,56.9259,0.002077,0.118235,1.941,33.2,1.81,spice/generated/nor2_0354.cir,spice/outputs/nor2_0354_output.txt,a,0,b,,,1.744,0.997,,,,0.693,1.858,,
nor2,142.5379,61.7703,142.5379,0.002653,0.378153,1.43,112.5,9.11,spice/generated/nor2_0355.cir,spice/outputs/nor2_0355_output.txt,a,0,b,,,1.244,1.074,,,,1.15,1.587,,
nor2,137.5522,39.5878,137.5522,0.002106,0.289685,1.529,-9.1,5.67,spice/generated/nor2_0356.cir,spice/outputs/nor2_0356_output.txt,a,0,b,,,0.552,1.429,,,,0.92,1.825,,
nor2,211.8019,59.0454,211.8019,0.004962,1.050961,1.699,105.7,13.21,spice/generated/nor2_0357.cir,spice/outputs/nor2_0357_output.txt,b,0,a,,,1.075,1.129,,,,1.219,0.632,,
nor2,95.7532,54.0127,95.7532,0.005318,0.509216,1.778,92.4,11.35,spice/generated/nor2_0358.cir,spice/outputs/nor2_0358_output.txt,a,0,b,,,1.673,1.039,,,,1.692,1.984,,
nor2,65.8241,23.5346,65.8241,0.001046,0.068852,1.606,53.3,1.56,spice/generated/nor2_0359.cir,spice/outputs/nor2_0359_output.txt,a,0,b,,,0.539,1.396,,,,0.982,0.906,,
nor2,96.1043,36.5016,96.1043,0.001932,0.185674,1.435,123.6,2.9,spice/generated/nor2_0360.cir,spice/outputs/nor2_0360_output.txt,b,0,a,,,1.999,1.961,,,,1.294,1.65,,
nor2,274.518,85.6101,274.518,0.004848,1.330863,1.56,94.7,17.08,spice/generated/nor2_0361.cir,spice/outputs/nor2_0361_output.txt,a,0,b,,,1.995,0.829,,,,1.876,0.584,,
nor2,202.3049,56.8273,202.3049,0.005035,1.018605,1.613,98.5,14.25,spice/generated/nor2_0362.cir,spice/outputs/nor2_0362_output.txt,b,0,a,,,1.389,1.709,,,,1.768,0.764,,
nor2,224.9317,41.7203,224.9317,0.006673,1.500969,1.822,18.0,16.4,spice/generated/nor2_0363.cir,spice/outputs/nor2_0363_output.txt,a,0,b,,,1.923,1.755,,,,1.351,0.713,,
nor2,265.4057,65.8248,265.4057,0.00359,0.952806,1.725,-11.0,10.08,spice/generated/nor2_0364.cir,spice/outputs/nor2_0364_output.txt,a,0,b,,,1.402,0.53,,,,0.557,0.584,,
nor2,132.7399,26.8956,132.7399,0.004741,0.62932,1.951,-6.8,7.15,spice/generated/nor2_0365.cir,spice/outputs/nor2_0365_output.txt,b,0,a,,,1.878,1.766,,,,0.696,1.575,,
nor2,106.6502,36.1506,106.6502,0.001041,0.111023,1.489,76.3,2.38,spice/generated/nor2_0366.cir,spice/outputs/nor2_0366_output.txt,a,0,b,,,1.289,1.047,,,,0.712,0.666,,
nor2,162.0024,52.7061,162.0024,0.005408,0.876109,1.752,15.5,13.15,spice/generated/nor2_0367.cir,spice/outputs/nor2_0367_output.txt,a,0,b,,,1.599,1.155,,,,0.984,1.964,,
nor2,83.8805,28.2793,83.8805,0.003758,0.315223,1.79,-11.3,5.24,spice/generated/nor2_0368.cir,spice/outputs/nor2_0368_output.txt,b,0,a,,,1.893,1.68,,,,1.953,1.54,,
nor2,212.8684,93.094,212.8684,0.004093,0.87127,1.627,81.1,11.88,spice/generated/nor2_0369.cir,spice/outputs/nor2_0369_output.txt,b,0,a,,,0.503,1.553,,,,0.942,0.767,,
nor2,152.165,72.7055,152.165,0.003155,0.480081,1.509,12.5,10.43,spice/generated/nor2_0370.cir,spice/outputs/nor2_0370_output.txt,a,0,b,,,1.459,0.656,,,,1.713,1.417,,
